Quantity,Brand,Part Number,Subcategory,Application,Engine,Description,Jobber,Public Price,Last Purchase,Last Sale,Category,Dealer,Type
,Racingline,VWR16G7TDEL,Turbo/SC,Audi / Seat / Volkswagen 2.0,2.0T,VWR Turbo Muffler Delete,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0101,Engine,Subaru BRZ +12,2.0L,Radium Engineering 13+ Scion FR-S / Subaru BRZ RH PCV Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0102,Engine,Subaru BRZ +12,2.0L,Radium Engineering 13+ Scion FR-S / Subaru BRZ LH Crankcase Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0103,Engine,Subaru BRZ +12,2.0L,Radium Engineering 13+ Scion FR-S / Subaru BRZ Dual Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0203-02,Fuel,Ford Mustang V8 5.0L +15,5.0L,Radium Engineering 2011+ Ford Mustang Fuel Hanger (Dual Pumps Incl) WALBRO F90000274 E85,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0207-08,Engine,Subaru WRX/STi 08-14,2.5T,Radium Engineering 08-14 Subaru WRX STI Air Oil Separator Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0220-04,Fuel,Universal,All,Radium Engineering Fuel Filter Kit w/ 100 Micron Stainless Filter,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0258-00,Engine,Subaru Impreza WRX +15,2.0T,Radium Engineering 2015+ Subaru WRX Air Oil Separator Kit (INCLUDES 20-0255),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0265-00,Fuel,Subaru WRX STi 08-14,2.5T,Radium Engineering 08-21 SUBARU STI ONLY FPR Kit (BLACK),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0315,Engine,Ford Focus ST/16-18 Focus RS PCV Catch Can Kit,2.0L,Radium Engineering 15-18 Ford Focus ST/16-18 Focus RS PCV Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0327-01,Engine,Focus RS 16-18,2.3T,Radium Engineering 13-Up Focus ST / 16-18 RS / 15-Up Mustang Eco PCV Baffle Plate OEM Configuration,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0328,Engine,Focus RS 16-18,2.3T,Radium Engineering 16-18 Ford Focus RS Dual Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0458,Fuel,Nissan 350Z/370Z,3.5L/3.7L,Radium Engineering Nissan VQ Fuel Rail Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0469,Fuel,Nissan 370Z +09,3.7L,Radium Engineering Nissan VQ35HR & VQ37VHR Fuel Rail Plumbing Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0478,Fuel,Subaru WRX/STi 02-14,2.5T,Radium Engineering Subaru EJ Fuel Rail Plumbing Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0489-00,Engine,Subaru WRX/STi 02-14,2.5T,Radium Engineering 2002-14 Subaru WRX TGV Housing Kit (BLACK),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0520-01,Fuel,Nissan 370Z V6 3.7L +09,3.7L,Radium Engineering 370z Fuel Hanger Surge Tank 1 aem50-1200 Lift Pump and 1 walGSS342 Pump Included,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0567-02,Fuel,Subaru WRX/STi 02-14,2.5T,Radium Engineering 02-14 Subaru WRX/STI Top Feed Fuel Rail Upgrade (Factory Top Feed Motors Only),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0584,Fuel,Subaru WRX STi 08-14,2.5T,Radium Engineering 08-Up WRX/STi Subaru EJ Fuel Rail Plumbing Kit - Parallel,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0608,Engine,Subaru Impreza WRX STi 02-21,2.5T,Radium 02-21 Subaru EJ-Series Turbo Dual Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Radium Engineering,20-0903,Engine,Subaru BRZ +12,2.0L,Radium FR-S/BRZ/86 Dual Catch Can Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Redline,16004,Maintenance,Universal,All,Engine break-in oil 40 1Qt.,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Redline,81403,Maintenance,Universal,All,Engine break-in additive 16Oz.,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Rennline,P71.62.96BLACK,Interior,R55-R59 and F54/55/56,All,Rennline Pedal Set - 3 Piece TIP - Rubber Grip - Porsche,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Rennline,PE70_71HTRED,Interior,911/912/914/930/964/993/996/986/997/987/Cayman/BMW/TT/A3,All,Rennline Throttle Extension - Heel/Toe,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Rennline,U06,Exterior,Mini F56,All,Rennline Aluminum Skid Plate - Mini,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Road Armor,518AFFWB,Exterior,Jeep Wrangler JL +18,All,Road Armor 18-21 Jeep Wrangler JL Stealth Wide Front Fender Flare Body Armor w/LED DRL - Tex Blk,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Roush,421826,Air Filter,Ford Mustang 5.0L Cold Air Kit,5.0L,ROUSH 2015-2017 Ford Mustang 5.0L Cold Air Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Roush,422086,Air Filter,Ford Mustang GT 18-20,5.0L,ROUSH 2018-2019 Ford Mustang 5.0L V8 GT Cold Air Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Russell Performance,611203,Fuel,3/8 SAE Female - 6AN Male,All,Russell Performance 3/8in SAE Quick Disc Female to -6 Hose Black Straight Hose End,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Russell Performance,640940,Fuel,3/8 SAE Male - 6AN Male,All,Russell Performance EFI Adapter Fitting -6 AN MALE TO 3/8in SAE Quick Disc Male Zinc,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Russell Performance,660463,Fuel,6AN Male - 3/8 NPT Male,All,Russell Performance -6 AN to 3/8in NPT Straight Flare to Pipe (Black),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sabelt,RFVO2026,Interior,Universal,All,Steering Wheels SW-733 - GT Flat Bottom,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Seibon,FF0809SBIMPSTI,Exterior,Subaru WRX/STi 08-14,2.5T,Seibon 08-10 Subaru Impreza STi 10mm Wider Carbon Fiber Fenders,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Seibon,FFC0809SBIMP,Exterior,Subaru WRX/STi 08-14,2.5T,Seibon 08-14 Subaru STI Carbon Fiber Fender Caps,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Seibon,HD15SBIMP-CW,Exterior,Subaru Impreza STI 2.5T +15,2.5T,Seibon 2015 Subaru Impreza WRX/STI CW Style Carbon Fiber Hood,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Seibon,RS0809SBIMP4D-STI,Exterior,Subaru WRX/STi 08-14 Sedan,2.5T,Seibon 08-10 Subaru WRX/STi 4dr OEM-style Carbon Fiber Rear Spoiler,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Seibon,TL0809SBIMP4D-OE,Exterior,Subaru WRX/STi 08-14,2.5T,Seibon 08-10 Subaru Impreza/WRK/STi 4dr OEM-style Carbon Fiber Trunk Lid,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skunk2,306-12-1010,Engine,Subaru BRZ +12,2.0L,Skunk2 Alpha Series BRZ / FRS Connecting Rods,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skunk2,310-05-1550,Engine,Honda,K20 2.0L/K24 2.4L,Skunk2 Alpha Series Honda/Acura +1mm K Series VTEC Valve (High Compression),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skunk2,311-05-7380,Engine,Honda,K20 2.0L/K24 2.4L,Skunk2 Pro Series Honda/Acura K-Series i-VTEC XP Valve Spring Set (Dual Springs),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skunk2,312-05-0100,Engine,Honda B/D/F/K Series,1.6L/2.0L/2.4L,Skunk2 Honda/Acura (B/D/F/K Series) Viton Valve Stem Seal Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skunk2,312-05-0150,Engine,Honda,K20 2.0L/K24 2.4L,Skunk2 Honda/Acura (B/D/F/K Series) Valve Keepers/Locks 7 Degree For OEM or Aftermarket Valves,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skunk2,412-05-1950,Turbo/SC,Honda Civic 2.4L 12-15,2.4L,Skunk2 Racing Downpipes,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Skyjacker,F432STBB,Suspension,Ford F-150 08-14,4.2L,Skyjacker 2004-2004 Ford F-150 Heritage Suspension Lift Kit w/ Shock,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-201,Methanol,Universal,All,Snow Performance Gas Stage I The New Boost Cooler Forced Induction Water Injection Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-320,Methanol,Universal,All,Snow Performance Boost Cooler Stg 3 DI 2D Map Progressive Water Injection Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-40015,Methanol,Universal,All,Snow Performance 10 Gallon Tool Box Style Reservoir (incl. brackets/check valve/tubing),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-40078,Methanol,Ford F-150 V6 3.5 Ecoboost,3.5T,Snow Performance 11-14 Ford F-150 EcoBoost Injection Plate,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-40082,Methanol,Subaru WRX DIT +15,2.0T,Snow Performance 2015+ Subaru WRX Throttle Body Spacer Injection Plate,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-40900-QC,Methanol,Universal,All,Snow Performance Extreme Environment 300psi UHO Water Injection Pump,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-8087,Methanol,Universal,All,Snow Performance Red High Temp Nylon Tubing - 20ft,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Snow Performance,SNO-94700H,Methanol,Universal,All,Snow Performance Water Direct Port 8 Cyl Upgrade Hardline (No Nozzles),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,008019RNR,Interior,Universal,All,Sparco Seat CIRCUIT QRT,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,008235NR,Interior,Universal,All,Sparco Seat Sprint 2019 Black,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,04716M1AZ,Interior,Universal,All,Sparco Belt 4Pt 3in/2in Competition Harness - Blue,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,04716M1NR,Interior,Universal,All,Sparco Belt 4Pt 3in/2in Competition Harness - Black,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,04818RACAZ,Interior,Universal,All,Sparco Belt 6pt 3in Steel Blue,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,04818RACRS,Interior,Universal,All,Sparco Belt 6pt 3in Steel Red,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,04818RHALPD1RS,Interior,Universal,All,Sparco BELT 6 PNT 3in PD HANS ALUM,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,600SB010L,Interior,Ford Mustang 79-98,All,Sparco Base Ford Mustang 79-98 Lft,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Sparco,600SB010R,Interior,Ford Mustang 79-98,All,Sparco Base Ford Mustang 79-98 Rt,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,SPC Performance,67610,Suspension,Mini R56/R57/R58/R59/R60,1.6T,SPC Performance 03-10 Mini Cooper Rear Adjustable Camber Arms,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,SPC Performance,67630,Suspension,Mini R56/R57/R58/R59/R60,1.6T,SPC Performance 07-10 Mini Cooper Front Adjustable Strut Mounts,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,SPC Performance,87566,Suspension,Mini Cooper S F56 +14,2.0T,SPC Performance MINI Rear Toe Adjustment Tool,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,65824,Suspension,Ford Fiesta ST 1.6T +14,1.6T,ST Sport-tech Lowering Springs 14 Ford Fiesta ST,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,13230059,Suspension,Ford Focus ST 4L 2.0T 13-18,2.0T,ST X-Height Adjustable Coilovers 2013 Ford Focus ST,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,13230065,Suspension,Ford Mustang V8 5.0 15-21,5.0L,ST X-Height Adjustable Coilovers 2015 Ford Mustang GT (w/o magneride),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,18230865,Suspension,Ford Mustang V8 5.0L +15,5.0L,ST XTA Adjustable Coilovers 2015 Ford Mustang,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,1328000B,Suspension,Volkswagen Beetle 12-18,1.8T/2.0T,ST X-Height Adjustable Coilovers 12-13 VW Beetle Turbo/Hatchback (16) 2.0T,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,1821000M,Suspension,Dodge Challenger 11-16,6.2L/6.4L,ST XA-Height Adjustable Coilovers 12+ Audi A3 incl. Sportback (8V) Quattro,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,182200AG,Suspension,Mini Cooper S/JCW F56 14-18,2.0T,ST XA-Height/Rebound Adjustable Coilovers Mini Cooper F56 Hardtop 2 Door (Incl. S & JCW) w/o EDC,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,182208AG,Suspension,Mini Cooper F56 JCW 2.0T,2.0T,ST XTA Adjustable Coilovers 14-19 Mini Cooper (F56) Incl. S & JCW,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,ST Suspensions,1828080N,Suspension,Volkswagen GTI MKVII +15,2.0T,ST XTA-Height Adjustable Coilovers 2015+ Volkswagen GTI MKVII,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,SteamSpeed,STEFA-67+G2-P,Turbo/SC,Subaru Impreza WRX 2.0T 15-21,2.0T,SteamSpeed GEN2 67R+ Ball Bearing Turbocharger - Subaru WRX 2015 - 2020,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,SteamSpeed,STEFA-71-G2-P,Turbo/SC,Subaru Impreza WRX 2.0T 15-21,2.0T,SteamSpeed STX 71R GEN2 Ball Bearing Turbo - Subaru WRX 2015 - 2020,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,308.1365,Brake,Subaru WRX STi +18,2.5T,StopTech Street Touring 08-09 Lexus IS F Front Brake Pads,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,935.33147,Brake,Audi S3,2.0T,"StopTech 14-18 Audi S3 Street Axle Pack, Drilled & Slotted, 4 Wheel",$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,950.47006,Brake,Subaru Impreza WRX +15,2.0T,StopTech 08-09 WRX & STi Stainless Steel Front Brake Lines,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,950.47507,Brake,Subaru Impreza WRX +15,2.0T,StopTech 08-09 WRX Stainless Steel Rear Brake Lines,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,127.34138L,Brake,StopTech Slotted & Drilled Sport Brake Rotor Mini S,All,StopTech Slotted & Drilled Sport Brake Rotor Mini S,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,127.34138R,Brake,StopTech Slotted & Drilled Sport Brake Rotor Mini S,All,StopTech Slotted & Drilled Sport Brake Rotor Mini S,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,127.34146L,Brake,StopTech 13-16 Mini Cooper Countryman/Paceman Slotted & Drilled Sport Left Rear Brake Rotor,All,StopTech 13-16 Mini Cooper Countryman/Paceman Slotted & Drilled Sport Left Rear Brake Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,127.34146R,Brake,StopTech 13-16 Mini Cooper Countryman/Paceman Slotted & Drilled Sport Right Rear Brake Rotor,All,StopTech 13-16 Mini Cooper Countryman/Paceman Slotted & Drilled Sport Right Rear Brake Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,31.846.1101.99,Brake,BMW E92 M3 S65 4.0L,4.0L,StopTech Replacement Left Slotted 380x35mm BBK Aero Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,31.846.1102.99,Brake,BMW E92 M3 S65 4.0L,4.0L,StopTech Replacement Right Slotted 380x35mm BBK Aero Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,82.243.6100.51,Brake,Dodge Challenger 11-16,6.2L/6.4L,StopTech Chrysler 300C Front Touring 1-Piece BBK w/ Black ST-60 Calipers Slotted Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,st127.34159L,Brake,Mini Cooper S F56,2.0T,StopTech 14-15 Mini Cooper Base Slotted & Drilled Rear Left Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,StopTech,st127.34159R,Brake,Mini Cooper S F56,2.0T,StopTech 14-15 Mini Cooper Base Slotted & Drilled Rear Right Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,St127.34166L,Brake,Mini Cooper S F56,2.0T,15-16 Mini Cooper S Slotted & Drilled Front Left Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,st127.34166R,Brake,Mini Cooper S F56,2.0T,15-16 Mini Cooper S Slotted & Drilled Front Right Rotor,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Stoptech,ST935.34121,Brake,Mini Cooper S F56,2.0T,"Street Axle Pack, Drilled & Slotted, 4 Wheel",$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Superlift,K176F,Suspension,Jeep Wrangler Sahara V6 +18,3.6L,Superlift 18-19 Jeep Wrangler JL Unlimited 4in Lift Kit Including Rubicon w/ Fox Shocks,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Swift Springs,4N908,Suspension,Infiniti G37 07-15,3.7L,Swift Springs Sport Springs Infiniti G37 Sedan Q40 V36 07-15,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,GSHF6-9UAS2,Suspension,Honda Civic Si 2.4 2014-2015,2.4L,Tein 14-15 Honda Civic SI FG4/FB6 Street Advance Z Coilover Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,SKQ54-AUB00,Suspension,Subaru BRZ +12,2.0L,Tein 12+ Scion FR-S (ZNA) / 12+ Subaru BRZ (ZCA) S. Tech Springs,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,SKSA0-G1B00,Suspension,Subaru BRZ +12,2.0L,Tein 12+ Scion FR-S (ZNA) / 12+ Subaru BRZ (ZCA) H. Tech Springs,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,SKUB8-G1B00,Suspension,Suzuki Swift Sport +17,1.4T,Tein 2017 Suzuki Swift Sport H-Tech Springs -30mm Front -20mm Rear,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSB14-CUAS1,Suspension,Honda Civic 4L 2.0 06-11,2.0L,Tein 06-11 Honda Civic Sedan FG1/FG2 Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSH00-C1SS3,Suspension,Honda Civic SiR 96-00,1.6L,Tein 96-00 Honda Civic (EJ6/EJ7/EJ8/EM1/EK9) Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSHC0-CUAA1,Suspension,Honda Civic Si 2.4 2011-2013,2.4L,Tein 12-15 Honda Civic FB2/FB9/FG3/FG4 Flex Z Coilovers (MY 14-15 Req. SPS12-Q7848),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSK82-C1SS4,Suspension,Nissan 240SX 95-98,2.4L,Tein 93-98 Nissan Silvia / 95-98 240sx S14 Flex Z Damper Kit Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSQ54-CUSS4,Suspension,Subaru BRZ +12,2,Tein 2013+ Subaru BRZ (ZCA) / 2017+ Toyota 86 (ZNA) / 12-16 Scion FR-S (ZNA) Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSR84-C1SS4,Suspension,Mitsubishi Evolution IX,2.0T,Tein 06-07 Mitsubishi Lancer Evolution IX CT9A GSR/RS Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSS84-CUSS1,Suspension,Subaru WRX STi 08-14,2.5T,Tein 11-14 Subaru WRX STI (GRF/GVF) Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSSB2-C1SS4,Suspension,Subaru WRX STi +15,2.0T,Tein 2015+ Subaru WRX / STI (VAG/VAF) Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSUB8-C1AS2,Suspension,Suzuki Swift 1.4T ZC33S +17,1.4T,Tein 17+ Suzuki Swift Sport Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tein,VSY70-CUSS1,Suspension,Toyota Celica 1.8L 00-06,1.8L,Tein 00-06 Toyota Celica (ZZT231L) Flex Z Coilovers,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tomioka Racing,TR-ES1000,Exhaust,Subaru WRX/STi 08-14,2.5T,Tomioka Racing Single Scroll Unequal Length Exhaust Manifold - Subaru Models (inc. 2002-2014 WRX / 2004+ STI),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Tomioka Racing,TW1005,Turbo/SC,Audi/Cupra/Seat/Volkswagen 2.0T MQB,2.0T,TR IHX600 - Turbo Upgrade for VW / AUDI EA888 Gen 3 (MQB),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Torque Solution,TS-AUDI-024-S,Engine,Audi TT MK2,2.0T,Torque Solution Pendulum (Dog Bone) Street Insert Audi TT / TTS / A3 2009-2014,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Torque Solution,TS-EX-003,Engine,Mitsubishi Evolution X +08,2.0T,Torque Solution Billet Aluminum Front Engine Mount: Mitsubishi Evolution X 2008-12,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Torque Solution,TS-GEN-002B-6,Turbo/SC,Honda Civic 1.5T 16+,1.5T,TS-GEN-002B-6,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Torque Solution,TS-MC-R56,Engine,Mini Cooper JCW R56 N18 1.6T,1.6T,Torque Solution Lower Engine Mount: Mini Cooper 2007+ (R56),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Torque Solution,TS-ST-EMK,Engine,Ford Focus ST 4L 2.0T 13-20,2.0T,Torque Solution Complete Engine Mount Kit: Ford Focus ST 2013+ / RS 2016+,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Torque Solution,TS-TBS-027R,Methanol,Subaru WRX STi +04,2.5T,Torque Solution Throttle Body Spacer (Red) Subaru WRX 2006-2014 / STI 2004-2015,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Turbosmart,TS-0101-2023,Interior,Universal,All,Turbosmart Boost Gauge 0-30psi 52mm - 2 1/16,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Turbosmart,TS-0203-1025,Turbo/SC,Kia Stinger GT Twin Turbo,3.3TT,Turbosmart BOV Kompact Dual Port - Kia Stinger/Genesis G80 3.3L V6 (Pair),$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Turbosmart,TS-0203-1032,Turbo/SC,Hyundai i30/Kia Forte 1.6,1.6T,Turbosmart BOV Kompact Dual Port - Hyundai i30 N-line 1.6T,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
,Turbosmart,TS-0203-1050,Turbo/SC,BMW N54 3.0TT,3.0TT,Turbosmart BMW 135i/335i/535i/Z4 w/ N54 Twin Turbo 3.0L Kompact Dual Port Kit,$140.00 ,$150.00 ,31-Dec-69,31-Dec-69,-,$0.00 ,E
